l,categoryLabel,word
http://www.wikidata.org/entity/L26001,nom,chevets
http://www.wikidata.org/entity/L26010,nom,sénats
http://www.wikidata.org/entity/L26035,nom,gri-gri
http://www.wikidata.org/entity/L26035,nom,gri-gris
http://www.wikidata.org/entity/L26035,nom,grigris
http://www.wikidata.org/entity/L26088,nom,épaisseurs
http://www.wikidata.org/entity/L26098,nom,fraudeurs
http://www.wikidata.org/entity/L26104,nom,rotors
http://www.wikidata.org/entity/L25747,nom,cristaux
http://www.wikidata.org/entity/L13633,nom,instructions
http://www.wikidata.org/entity/L13647,nom,domiciles
http://www.wikidata.org/entity/L13653,nom,compensations
http://www.wikidata.org/entity/L13656,nom,assurances
http://www.wikidata.org/entity/L13663,nom,acceptations
http://www.wikidata.org/entity/L13673,nom,surveillances
http://www.wikidata.org/entity/L13682,nom,égalités
http://www.wikidata.org/entity/L13687,nom,restrictions
http://www.wikidata.org/entity/L13688,nom,objets
http://www.wikidata.org/entity/L13699,nom,chemins
http://www.wikidata.org/entity/L13705,nom,populations
http://www.wikidata.org/entity/L13714,nom,adoptions
http://www.wikidata.org/entity/L13716,nom,consommateurs
http://www.wikidata.org/entity/L13727,nom,situations
http://www.wikidata.org/entity/L13759,nom,équipements
http://www.wikidata.org/entity/L13776,nom,compléments
http://www.wikidata.org/entity/L13783,nom,navigations
http://www.wikidata.org/entity/L13792,nom,discriminations
http://www.wikidata.org/entity/L13797,nom,professions
http://www.wikidata.org/entity/L13802,nom,préparations
http://www.wikidata.org/entity/L13816,nom,renchérissements
http://www.wikidata.org/entity/L13825,nom,immigrations
http://www.wikidata.org/entity/L13826,nom,améliorations
http://www.wikidata.org/entity/L13842,nom,cohésions
http://www.wikidata.org/entity/L13855,nom,interventions
http://www.wikidata.org/entity/L13901,nom,présomptions
http://www.wikidata.org/entity/L13969,nom,cliques
http://www.wikidata.org/entity/L14261,nom,souscriptions
http://www.wikidata.org/entity/L14263,nom,exagérations
http://www.wikidata.org/entity/L14265,nom,lions
http://www.wikidata.org/entity/L14267,nom,adversaires
http://www.wikidata.org/entity/L15024,nom,connaisseurs
http://www.wikidata.org/entity/L15025,nom,fiascos
http://www.wikidata.org/entity/L14477,nom,terriers
http://www.wikidata.org/entity/L13866,nom,innovations
http://www.wikidata.org/entity/L15015,nom,archives
http://www.wikidata.org/entity/L15099,nom,introductions
http://www.wikidata.org/entity/L14995,nom,victimes
http://www.wikidata.org/entity/L14239,verbe,atteste
http://www.wikidata.org/entity/L14987,verbe,désespère
http://www.wikidata.org/entity/L15002,verbe,redemandé
http://www.wikidata.org/entity/L10002,nom,amalgames
http://www.wikidata.org/entity/L10036,nom,orgueils
http://www.wikidata.org/entity/L43154,adjectif,globuleuse
http://www.wikidata.org/entity/L43154,adjectif,globuleuses
http://www.wikidata.org/entity/L43564,adjectif,chevaline
http://www.wikidata.org/entity/L43564,adjectif,chevalines
http://www.wikidata.org/entity/L43564,adjectif,chevalins
http://www.wikidata.org/entity/L28891,préfixe,bi
http://www.wikidata.org/entity/L28893,préfixe,auto
http://www.wikidata.org/entity/L10025,adjectif,indisposée
http://www.wikidata.org/entity/L10041,adjectif,intelligents
http://www.wikidata.org/entity/L34126,nom,pages
http://www.wikidata.org/entity/L57951,nom,points
http://www.wikidata.org/entity/L57950,verbe,dérobe
http://www.wikidata.org/entity/L57950,verbe,dérobent
http://www.wikidata.org/entity/L57950,verbe,dérobes
http://www.wikidata.org/entity/L57950,verbe,dérobez
http://www.wikidata.org/entity/L57950,verbe,dérobons
http://www.wikidata.org/entity/L30625,nom,Afrique sub-saharienne
http://www.wikidata.org/entity/L28870,nom,canards
http://www.wikidata.org/entity/L28874,nom,arrachepieds
http://www.wikidata.org/entity/L28879,nom,pérestroïkas
http://www.wikidata.org/entity/L30064,nom,chaussées
http://www.wikidata.org/entity/L30069,nom,orients
http://www.wikidata.org/entity/L30917,nom,filamentations
http://www.wikidata.org/entity/L30920,nom,saphirs
http://www.wikidata.org/entity/L30921,nom,mégawatts
http://www.wikidata.org/entity/L30939,nom,prismes
http://www.wikidata.org/entity/L33371,nom,pellicules
http://www.wikidata.org/entity/L35110,nom,cors
http://www.wikidata.org/entity/L35116,nom,cors
http://www.wikidata.org/entity/L35361,nom,édredons
http://www.wikidata.org/entity/L46190,nom,transracialismes
http://www.wikidata.org/entity/L46206,nom,aryanismes
http://www.wikidata.org/entity/L46207,nom,aryanisations
http://www.wikidata.org/entity/L46209,nom,darwinismes
http://www.wikidata.org/entity/L46214,nom,indoeuropéanités
http://www.wikidata.org/entity/L46216,nom,mulâtres
http://www.wikidata.org/entity/L46231,nom,mondialismes
http://www.wikidata.org/entity/L46251,nom,identitarismes
http://www.wikidata.org/entity/L46313,nom,raciophobies
http://www.wikidata.org/entity/L30625,nom,Afriques sub-sahariennes
http://www.wikidata.org/entity/L30625,nom,Afriques subsahariennes
http://www.wikidata.org/entity/L10042,nom,fonds
http://www.wikidata.org/entity/L208787,nom,opposants
http://www.wikidata.org/entity/L217162,nom,séparatistes
http://www.wikidata.org/entity/L29369,nom propre,Les Grenadines
http://www.wikidata.org/entity/L9186,nom,lettres
http://www.wikidata.org/entity/L19857,nom,épisodes
http://www.wikidata.org/entity/L19877,nom,polices
http://www.wikidata.org/entity/L19885,nom,records
http://www.wikidata.org/entity/L20224,nom,vice-présidents
http://www.wikidata.org/entity/L20281,nom,mètre-étalons
http://www.wikidata.org/entity/L20283,nom,réévaluations
http://www.wikidata.org/entity/L20303,nom,ångströms
http://www.wikidata.org/entity/L20321,nom,yottamètres
http://www.wikidata.org/entity/L20325,nom,myriamètres
http://www.wikidata.org/entity/L20419,nom,substantifs
http://www.wikidata.org/entity/L20576,nom,retraitements
http://www.wikidata.org/entity/L20652,nom,cimiers
http://www.wikidata.org/entity/L20664,nom,réinsertions
http://www.wikidata.org/entity/L20670,nom,satisfactions
http://www.wikidata.org/entity/L20674,nom,imputations
http://www.wikidata.org/entity/L20684,nom,formulations
http://www.wikidata.org/entity/L20712,nom,suppléances
http://www.wikidata.org/entity/L20715,nom,menaces
http://www.wikidata.org/entity/L20728,nom,écologies
http://www.wikidata.org/entity/L20768,nom,priorités
http://www.wikidata.org/entity/L20810,nom,illettrismes
http://www.wikidata.org/entity/L20811,nom,prud'hommes
http://www.wikidata.org/entity/L20815,nom,socles
http://www.wikidata.org/entity/L21004,nom,doctrines
http://www.wikidata.org/entity/L9225,nom,Terres
http://www.wikidata.org/entity/L9227,adjectif possessif,sa
http://www.wikidata.org/entity/L20396,nom propre,vénus
http://www.wikidata.org/entity/L9140,nom,examens
http://www.wikidata.org/entity/L9202,nom,bonheurs
http://www.wikidata.org/entity/L9227,adjectif possessif,ses
http://www.wikidata.org/entity/L20260,nom,armoiries
http://www.wikidata.org/entity/L21010,nom,arrestations
http://www.wikidata.org/entity/L20606,nom,postulats
http://www.wikidata.org/entity/L26313,nom,légions
http://www.wikidata.org/entity/L26318,nom,dragons
http://www.wikidata.org/entity/L26334,nom,gamins
http://www.wikidata.org/entity/L26344,nom,rabbins
http://www.wikidata.org/entity/L26368,nom,électrotechniciens
http://www.wikidata.org/entity/L26371,nom,magiciens
http://www.wikidata.org/entity/L26392,nom,islams
http://www.wikidata.org/entity/L26395,nom,XXLs
http://www.wikidata.org/entity/L26402,nom,bémols
http://www.wikidata.org/entity/L26453,nom,envois
http://www.wikidata.org/entity/L26563,nom,claques
http://www.wikidata.org/entity/L26569,nom,pirogues
http://www.wikidata.org/entity/L26575,nom,queues
http://www.wikidata.org/entity/L26614,nom,nudistes
http://www.wikidata.org/entity/L26617,nom,cinéastes
http://www.wikidata.org/entity/L26623,nom,clientes
http://www.wikidata.org/entity/L26628,nom,dégressivités
http://www.wikidata.org/entity/L26630,nom,gravités
http://www.wikidata.org/entity/L26634,nom,réussites
http://www.wikidata.org/entity/L26637,nom,austérités
http://www.wikidata.org/entity/L26639,nom,éternités
http://www.wikidata.org/entity/L26643,nom,réversibilités
http://www.wikidata.org/entity/L26361,nom,Estoniens
http://www.wikidata.org/entity/L27194,nom,gonflements
http://www.wikidata.org/entity/L27203,nom,renoncements
http://www.wikidata.org/entity/L27213,nom,lofts
http://www.wikidata.org/entity/L27244,nom,buteurs
http://www.wikidata.org/entity/L27245,nom,flatteurs
http://www.wikidata.org/entity/L27257,nom,conservateurs
http://www.wikidata.org/entity/L27260,nom,téléspectateurs
http://www.wikidata.org/entity/L27265,nom,aspirateurs
http://www.wikidata.org/entity/L27270,nom,amateurs
http://www.wikidata.org/entity/L27274,nom,investisseurs
http://www.wikidata.org/entity/L26474,nom,schtroumpfs
http://www.wikidata.org/entity/L26363,nom,Autrichiens
http://www.wikidata.org/entity/L26323,nom,glaçons
http://www.wikidata.org/entity/L43607,nom propre,New-Yorkaise
http://www.wikidata.org/entity/L28298,nom,sauces
http://www.wikidata.org/entity/L30912,nom,crêtes
http://www.wikidata.org/entity/L29225,nom,chiennes
http://www.wikidata.org/entity/L28268,nom,photométries
http://www.wikidata.org/entity/L28284,nom,clivages
http://www.wikidata.org/entity/L28292,nom,truffes
http://www.wikidata.org/entity/L28307,nom,crapauds
http://www.wikidata.org/entity/L28504,nom,yogourts
http://www.wikidata.org/entity/L28505,nom,Roqueforts
http://www.wikidata.org/entity/L28537,nom,dénivèlements
http://www.wikidata.org/entity/L28540,nom,ensorcèlements
http://www.wikidata.org/entity/L28541,nom,morcèlements
http://www.wikidata.org/entity/L28556,nom,économats
http://www.wikidata.org/entity/L28627,nom,lunetiers
http://www.wikidata.org/entity/L28636,nom,statuquos
http://www.wikidata.org/entity/L28639,nom,vétos
http://www.wikidata.org/entity/L28679,nom,tamtams
http://www.wikidata.org/entity/L28680,nom,covergirls
http://www.wikidata.org/entity/L28695,nom,graffitis
http://www.wikidata.org/entity/L28711,nom,pingpongs
http://www.wikidata.org/entity/L28716,nom,sous-chefs
http://www.wikidata.org/entity/L28719,nom,coques
http://www.wikidata.org/entity/L28730,nom,fondues
http://www.wikidata.org/entity/L28731,nom,choucroutes
http://www.wikidata.org/entity/L28749,nom,antidotes
http://www.wikidata.org/entity/L28769,nom,fritures
http://www.wikidata.org/entity/L28773,nom,boursoufflures
http://www.wikidata.org/entity/L28784,nom,condottières
http://www.wikidata.org/entity/L28788,nom,coriandres
http://www.wikidata.org/entity/L28807,nom,allergènes
http://www.wikidata.org/entity/L28853,nom,pédigrées
http://www.wikidata.org/entity/L28875,nom,pizzas
http://www.wikidata.org/entity/L30070,nom,payeurs
http://www.wikidata.org/entity/L30926,nom,cataractes
http://www.wikidata.org/entity/L34630,nom,Internets
http://www.wikidata.org/entity/L43582,nom,débilités
http://www.wikidata.org/entity/L29272,nom propre,Rheims
http://www.wikidata.org/entity/L43607,nom propre,New-Yorkaises
http://www.wikidata.org/entity/L28895,préfixe,géo
http://www.wikidata.org/entity/L13150,locution prépositionnelle,auprès d'
http://www.wikidata.org/entity/L12675,adjectif,évidente
http://www.wikidata.org/entity/L12643,nom,bourrasques
http://www.wikidata.org/entity/L12645,nom,voyages
http://www.wikidata.org/entity/L12658,nom,morceaux
http://www.wikidata.org/entity/L12663,nom,proses
http://www.wikidata.org/entity/L12674,nom,parentés
http://www.wikidata.org/entity/L12779,nom,circulations
http://www.wikidata.org/entity/L12803,nom,consommations
http://www.wikidata.org/entity/L12832,nom,aides
http://www.wikidata.org/entity/L12860,nom,centaines
http://www.wikidata.org/entity/L12863,nom,haleines
http://www.wikidata.org/entity/L12869,nom,rez-de-chaussées
http://www.wikidata.org/entity/L13074,nom,paraphrases
http://www.wikidata.org/entity/L13094,nom,contributions
http://www.wikidata.org/entity/L13099,nom,nuits
http://www.wikidata.org/entity/L13105,nom,franchises
http://www.wikidata.org/entity/L13106,nom,phrases
http://www.wikidata.org/entity/L13123,nom,transitions
http://www.wikidata.org/entity/L13131,nom,présents
http://www.wikidata.org/entity/L13140,nom,dandysmes
http://www.wikidata.org/entity/L13152,nom,guides
http://www.wikidata.org/entity/L13376,nom,midis
http://www.wikidata.org/entity/L13390,nom,imprimeries
http://www.wikidata.org/entity/L13401,nom,désespoirs
http://www.wikidata.org/entity/L13406,nom,permissions
http://www.wikidata.org/entity/L13408,nom,erreurs
http://www.wikidata.org/entity/L13415,nom,efforts
http://www.wikidata.org/entity/L13435,nom,termes
http://www.wikidata.org/entity/L13442,nom,niaiseries
http://www.wikidata.org/entity/L136,nom,brutions
http://www.wikidata.org/entity/L13610,nom,traités
http://www.wikidata.org/entity/L13611,nom,taxes
http://www.wikidata.org/entity/L12834,adjectif,nets
http://www.wikidata.org/entity/L12834,adjectif,nette
http://www.wikidata.org/entity/L12834,adjectif,nettes
http://www.wikidata.org/entity/L17998,nom,flatteries
http://www.wikidata.org/entity/L18000,nom,railleries
http://www.wikidata.org/entity/L18001,nom,pruderies
http://www.wikidata.org/entity/L13101,nom,versions
http://www.wikidata.org/entity/L12842,nom,faits
http://www.wikidata.org/entity/L12825,nom,propriétés
http://www.wikidata.org/entity/L26655,nom,surdités
http://www.wikidata.org/entity/L26660,nom,comètes
http://www.wikidata.org/entity/L26661,nom,notoriétés
http://www.wikidata.org/entity/L26672,nom,effeuilleuses
http://www.wikidata.org/entity/L26694,nom,martyres
http://www.wikidata.org/entity/L26700,nom,conchylicultures
http://www.wikidata.org/entity/L26710,nom,ordures
http://www.wikidata.org/entity/L26714,nom,cadastres
http://www.wikidata.org/entity/L26841,nom,psychiatries
http://www.wikidata.org/entity/L26856,nom,toponymies
http://www.wikidata.org/entity/L26865,nom,hiérarchies
http://www.wikidata.org/entity/L26871,nom,archéologies
http://www.wikidata.org/entity/L26884,nom,chorégraphes
http://www.wikidata.org/entity/L26887,nom,couches
http://www.wikidata.org/entity/L26923,nom,interferences
http://www.wikidata.org/entity/L26927,nom,arborescences
http://www.wikidata.org/entity/L26928,nom,espérances
http://www.wikidata.org/entity/L26968,nom,diagnostics
http://www.wikidata.org/entity/L26975,nom,schémas
http://www.wikidata.org/entity/L27147,nom,hockeys
http://www.wikidata.org/entity/L27189,nom,habillements
http://www.wikidata.org/entity/L27199,nom,rapprochements
http://www.wikidata.org/entity/L27201,nom,soulagements
http://www.wikidata.org/entity/L27204,nom,médicaments
http://www.wikidata.org/entity/L27208,nom,occupants
http://www.wikidata.org/entity/L27243,nom,locuteurs
http://www.wikidata.org/entity/L27373,nom,scanners
http://www.wikidata.org/entity/L27397,nom,couturiers
http://www.wikidata.org/entity/L27429,nom,côlons
http://www.wikidata.org/entity/L27450,nom,érections
http://www.wikidata.org/entity/L26771,nom,orphelines
http://www.wikidata.org/entity/L26696,nom,cuivres
http://www.wikidata.org/entity/L26695,nom propre,Louvre
http://www.wikidata.org/entity/L19773,nom,chèvrefeuille
http://www.wikidata.org/entity/L20607,nom,bénévolat
http://www.wikidata.org/entity/L20418,nom,interjection
http://www.wikidata.org/entity/L21382,nom,déroulement
http://www.wikidata.org/entity/L19862,nom,tournoi
http://www.wikidata.org/entity/L20777,nom,hospitalité
http://www.wikidata.org/entity/L20248,nom,législature
http://www.wikidata.org/entity/L19893,nom,journaliste
http://www.wikidata.org/entity/L21298,nom,moine
http://www.wikidata.org/entity/L20719,nom,immeuble
http://www.wikidata.org/entity/L20580,nom,déclassement
http://www.wikidata.org/entity/L19860,nom,classement
http://www.wikidata.org/entity/L19839,nom,port
http://www.wikidata.org/entity/L20814,nom,intervalle
http://www.wikidata.org/entity/L20604,nom,habitat
http://www.wikidata.org/entity/L19904,nom,paroisse
http://www.wikidata.org/entity/L20304,nom,monarque
http://www.wikidata.org/entity/L20799,nom,titulaire
http://www.wikidata.org/entity/L20765,nom,patiente
http://www.wikidata.org/entity/L20816,nom,clé
http://www.wikidata.org/entity/L20770,nom,interdisciplinarité
http://www.wikidata.org/entity/L20690,nom,suspension
http://www.wikidata.org/entity/L20370,préfixe,atto-
http://www.wikidata.org/entity/L19833,nom,mythologie
http://www.wikidata.org/entity/L20686,nom,spéculation
http://www.wikidata.org/entity/L20253,nom,hygiène
http://www.wikidata.org/entity/L19865,nom,course
http://www.wikidata.org/entity/L19894,nom,camp
http://www.wikidata.org/entity/L21023,nom,torrent
http://www.wikidata.org/entity/L20600,nom,arrêt
http://www.wikidata.org/entity/L20755,nom,rubrique
http://www.wikidata.org/entity/L20769,nom,complémentarité
http://www.wikidata.org/entity/L20232,nom,scrutin
http://www.wikidata.org/entity/L19775,nom,toile
http://www.wikidata.org/entity/L20278,nom,logo
http://www.wikidata.org/entity/L19890,nom,défaite
http://www.wikidata.org/entity/L19768,nom,albâtre
http://www.wikidata.org/entity/L20421,nom,subjonctif
http://www.wikidata.org/entity/L19873,nom,annonce
http://www.wikidata.org/entity/L20328,nom,mégamètre
http://www.wikidata.org/entity/L20685,nom,régulation
http://www.wikidata.org/entity/L20759,nom,dialogue
http://www.wikidata.org/entity/L20218,nom,fondement
http://www.wikidata.org/entity/L20688,nom,vocation
http://www.wikidata.org/entity/L20490,verbe,délimiter
http://www.wikidata.org/entity/L2050,verbe,filmer
http://www.wikidata.org/entity/L20629,verbe,subsister
http://www.wikidata.org/entity/L20632,verbe,orienter
http://www.wikidata.org/entity/L20646,verbe,subventionner
http://www.wikidata.org/entity/L21098,verbe,choquer
http://www.wikidata.org/entity/L21111,verbe,feuilleter
http://www.wikidata.org/entity/L21118,verbe,soupirer
http://www.wikidata.org/entity/L20594,adjectif,innovant
http://www.wikidata.org/entity/L21093,nom,clarté
http://www.wikidata.org/entity/L21088,nom,appointement
http://www.wikidata.org/entity/L20323,nom,pétamètre
http://www.wikidata.org/entity/L19854,nom,match
http://www.wikidata.org/entity/L21040,adjectif,policier
http://www.wikidata.org/entity/L21330,interjection,oh!
http://www.wikidata.org/entity/L19778,nom,rivale
http://www.wikidata.org/entity/L20222,nom,garant
http://www.wikidata.org/entity/L20499,nom,entremise
http://www.wikidata.org/entity/L20711,nom,suffisance
http://www.wikidata.org/entity/L20805,nom,nappe
http://www.wikidata.org/entity/L21039,nom,interpellation
http://www.wikidata.org/entity/L21086,nom,tourment
http://www.wikidata.org/entity/L21091,nom,galopeur
http://www.wikidata.org/entity/L21119,nom,demi-vertu
http://www.wikidata.org/entity/L21296,nom,messer
http://www.wikidata.org/entity/L20722,adjectif,vulnérable
http://www.wikidata.org/entity/L19905,adjectif,belge
http://www.wikidata.org/entity/L20238,adjectif,rétroactif
http://www.wikidata.org/entity/L20314,adjectif,germanique
http://www.wikidata.org/entity/L20317,adjectif,lexicographique
http://www.wikidata.org/entity/L20651,adjectif,plénier
http://www.wikidata.org/entity/L20749,adjectif,représentatif
http://www.wikidata.org/entity/L20750,adjectif,coopératif
http://www.wikidata.org/entity/L20751,adjectif,délibératif
http://www.wikidata.org/entity/L20756,adjectif,socio-économique
http://www.wikidata.org/entity/L20795,adjectif,ambulatoire
http://www.wikidata.org/entity/L21035,adjectif,irréalisable
http://www.wikidata.org/entity/L21136,adjectif,sonore
http://www.wikidata.org/entity/L19879,adverbe,toutefois
http://www.wikidata.org/entity/L20272,adverbe,usuellement
http://www.wikidata.org/entity/L20509,adverbe,quatrièmement
http://www.wikidata.org/entity/L20510,adverbe,cinquièmement
http://www.wikidata.org/entity/L20511,adverbe,sixièmement
http://www.wikidata.org/entity/L20531,adverbe,septantièmement
http://www.wikidata.org/entity/L20532,adverbe,nonantièmement
http://www.wikidata.org/entity/L20852,adverbe,trente-et-unièmement
http://www.wikidata.org/entity/L20859,adverbe,trente-huitièmement
http://www.wikidata.org/entity/L20860,adverbe,trente-neuvièmement
http://www.wikidata.org/entity/L20864,adverbe,quarante-quatrièmement
http://www.wikidata.org/entity/L20998,adverbe,septimo
http://www.wikidata.org/entity/L21038,adverbe,pénalement
http://www.wikidata.org/entity/L21159,adverbe,septante-deuxièmement
http://www.wikidata.org/entity/L21166,adverbe,septante-neuvièmement
http://www.wikidata.org/entity/L21177,adverbe,quatre-vingt-neuvièmement
http://www.wikidata.org/entity/L21178,adverbe,nonante-et-unièmement
http://www.wikidata.org/entity/L21183,adverbe,nonante-sixièmement
http://www.wikidata.org/entity/L9192,adjectif,seconde
http://www.wikidata.org/entity/L9096,pronom personnel,t'
http://www.wikidata.org/entity/L9096,pronom personnel,toi
http://www.wikidata.org/entity/L9115,nom,joies
http://www.wikidata.org/entity/L9130,nom,fortunes
http://www.wikidata.org/entity/L9146,nom,bacheliers
http://www.wikidata.org/entity/L9149,nom,poches
http://www.wikidata.org/entity/L9221,nom,esprits
http://www.wikidata.org/entity/L9250,nom,dérisions
http://www.wikidata.org/entity/L12355,nom,rêves
http://www.wikidata.org/entity/L11976,verbe,retrouve
http://www.wikidata.org/entity/L12423,verbe,barbouillées
http://www.wikidata.org/entity/L12627,verbe,rimée
http://www.wikidata.org/entity/L11958,nom,hauts
http://www.wikidata.org/entity/L11213,nom,mots
http://www.wikidata.org/entity/L11287,nom,gouvernements
http://www.wikidata.org/entity/L11611,nom,fatigues
http://www.wikidata.org/entity/L11650,nom,gratitudes
http://www.wikidata.org/entity/L1188,nom,juins
http://www.wikidata.org/entity/L11932,nom,glaces
http://www.wikidata.org/entity/L11941,nom,usufruitiers
http://www.wikidata.org/entity/L11989,nom,rôles
http://www.wikidata.org/entity/L12046,nom,testaments
http://www.wikidata.org/entity/L12049,nom,pluies
http://www.wikidata.org/entity/L12329,nom,pudeurs
http://www.wikidata.org/entity/L12340,nom,preuves
http://www.wikidata.org/entity/L12386,nom,vigueurs
http://www.wikidata.org/entity/L12456,nom,volontés
http://www.wikidata.org/entity/L12460,nom,récits
http://www.wikidata.org/entity/L12462,nom,comparaisons
http://www.wikidata.org/entity/L12636,nom,conventions
http://www.wikidata.org/entity/L12641,nom,écus
http://www.wikidata.org/entity/L12664,nom,ricochets
http://www.wikidata.org/entity/L12668,nom,princesses
http://www.wikidata.org/entity/L12375,adjectif,jaunes
http://www.wikidata.org/entity/L9319,numéral,cents
http://www.wikidata.org/entity/L9318,nom,espèces
http://www.wikidata.org/entity/L11927,adjectif,étroite
http://www.wikidata.org/entity/L9305,nom,effets
http://www.wikidata.org/entity/L9322,verbe,bénisse
http://www.wikidata.org/entity/L24675,nom,voisines
http://www.wikidata.org/entity/L24655,nom,médecins
http://www.wikidata.org/entity/L24666,nom,oratoires
http://www.wikidata.org/entity/L24836,nom,téléphones
http://www.wikidata.org/entity/L25015,nom,reliquaires
http://www.wikidata.org/entity/L25479,nom,box-offices
http://www.wikidata.org/entity/L25484,nom,fiancés
http://www.wikidata.org/entity/L25487,nom,renaissances
http://www.wikidata.org/entity/L25501,nom,ballades
http://www.wikidata.org/entity/L25510,nom,moutardes
http://www.wikidata.org/entity/L25516,nom,équipages
http://www.wikidata.org/entity/L25524,nom,vertiges
http://www.wikidata.org/entity/L25529,nom,moustaches
http://www.wikidata.org/entity/L25552,nom,amnésies
http://www.wikidata.org/entity/L25581,nom,jungles
http://www.wikidata.org/entity/L25584,nom,balles
http://www.wikidata.org/entity/L25591,nom,diplômés
http://www.wikidata.org/entity/L25608,nom,graines
http://www.wikidata.org/entity/L25609,nom,vingtaines
http://www.wikidata.org/entity/L25611,nom,quarantaines
http://www.wikidata.org/entity/L25613,nom,soixantaines
http://www.wikidata.org/entity/L25617,nom,quatre-vingtaines
http://www.wikidata.org/entity/L25620,nom,parisiennes
http://www.wikidata.org/entity/L25645,nom,beau-frères
http://www.wikidata.org/entity/L25675,nom,déchirures
http://www.wikidata.org/entity/L25681,nom,poivres
http://www.wikidata.org/entity/L25684,nom,cybercrises
http://www.wikidata.org/entity/L25696,nom,forteresses
http://www.wikidata.org/entity/L25721,nom,créativités
http://www.wikidata.org/entity/L25727,nom,pianistes
http://www.wikidata.org/entity/L25732,nom,maquettes
http://www.wikidata.org/entity/L25733,nom,cocottes
http://www.wikidata.org/entity/L25743,nom,hors-la-lois
http://www.wikidata.org/entity/L25759,nom,aiglons
http://www.wikidata.org/entity/L25760,nom,moutons
http://www.wikidata.org/entity/L25762,nom,prêt-à-porters
http://www.wikidata.org/entity/L25769,nom,casse-pieds
http://www.wikidata.org/entity/L25773,nom,continents
http://www.wikidata.org/entity/L25677,nom,chaussures
http://www.wikidata.org/entity/L25554,nom,prophéties
http://www.wikidata.org/entity/L21810,nom,veto
http://www.wikidata.org/entity/L21875,nom,causalité
http://www.wikidata.org/entity/L21913,nom,pot
http://www.wikidata.org/entity/L22426,nom,verdict
http://www.wikidata.org/entity/L21921,nom,cage
http://www.wikidata.org/entity/L21494,nom,dispositif
http://www.wikidata.org/entity/L21837,nom,perquisition
http://www.wikidata.org/entity/L21593,nom,brodequin
http://www.wikidata.org/entity/L21923,nom,sac
http://www.wikidata.org/entity/L21527,nom,médiatrice
http://www.wikidata.org/entity/L21444,nom,institut
http://www.wikidata.org/entity/L21924,nom,seau
http://www.wikidata.org/entity/L22431,nom,compromis
http://www.wikidata.org/entity/L22546,nom,grammaire
http://www.wikidata.org/entity/L21925,nom,poil
http://www.wikidata.org/entity/L21838,nom,punition
http://www.wikidata.org/entity/L21839,nom,cohabitation
http://www.wikidata.org/entity/L22194,nom propre,Congo
http://www.wikidata.org/entity/L21522,nom,démarche
http://www.wikidata.org/entity/L23192,nom propre,Vienne
http://www.wikidata.org/entity/L22191,nom propre,Togo
http://www.wikidata.org/entity/L22375,nom propre,Grèce
http://www.wikidata.org/entity/L22181,nom propre,El Salvador
http://www.wikidata.org/entity/L22371,nom propre,Grenade
http://www.wikidata.org/entity/L22235,nom propre,Danemark
http://www.wikidata.org/entity/L23189,nom propre,Québec
http://www.wikidata.org/entity/L22343,nom propre,Italie
http://www.wikidata.org/entity/L22155,nom propre,Tuvalu
http://www.wikidata.org/entity/L22349,nom propre,Colombie
http://www.wikidata.org/entity/L22190,nom propre,Lesotho
http://www.wikidata.org/entity/L22325,nom propre,Hongrie
http://www.wikidata.org/entity/L21930,nom,gant
http://www.wikidata.org/entity/L22320,nom propre,Indonésie
http://www.wikidata.org/entity/L22388,nom propre,Haute-Volta
http://www.wikidata.org/entity/L22169,nom propre,Comores
http://www.wikidata.org/entity/L22256,nom propre,Zimbabwe
http://www.wikidata.org/entity/L22182,nom propre,Niger
http://www.wikidata.org/entity/L23193,nom propre,Moselle
http://www.wikidata.org/entity/L21540,verbe,énumérer
http://www.wikidata.org/entity/L22464,verbe,interpeller
http://www.wikidata.org/entity/L22465,verbe,affiler
http://www.wikidata.org/entity/L22481,verbe,seconder
http://www.wikidata.org/entity/L22556,verbe,redémarrer
http://www.wikidata.org/entity/L22172,nom propre,Seychelles
http://www.wikidata.org/entity/L22422,adjectif,enseignant
http://www.wikidata.org/entity/L21598,nom,humilité
http://www.wikidata.org/entity/L22246,nom propre,Fidji
http://www.wikidata.org/entity/L22341,nom propre,Albanie
http://www.wikidata.org/entity/L22225,nom propre,Vietnam
http://www.wikidata.org/entity/L22180,nom propre,Equateur
http://www.wikidata.org/entity/L21936,adjectif,roux
http://www.wikidata.org/entity/L22570,nom,gaze
http://www.wikidata.org/entity/L22213,nom propre,Ouzbékistan
http://www.wikidata.org/entity/L22311,nom propre,Tchécoslovaquie
http://www.wikidata.org/entity/L22757,adjectif,macédonien
http://www.wikidata.org/entity/L22747,adjectif,marshallais
http://www.wikidata.org/entity/L21397,nom,édiction
http://www.wikidata.org/entity/L21421,nom,ballottage
http://www.wikidata.org/entity/L21423,nom,égard
http://www.wikidata.org/entity/L21448,nom,sous-arrondissement
http://www.wikidata.org/entity/L21525,nom,entreposage
http://www.wikidata.org/entity/L21816,nom,manquement
http://www.wikidata.org/entity/L21872,nom,comparabilité
http://www.wikidata.org/entity/L21907,nom,ingérence
http://www.wikidata.org/entity/L22488,nom,immission
http://www.wikidata.org/entity/L22163,nom propre,Saint-Kitts-et-Nevis
http://www.wikidata.org/entity/L22167,nom propre,Maldives
